bank code,bank name,branch code,sub branch code,branch name,address,city,zipcode,pob,telephone,handicap accessible,day closed,branch type,teller services,mortgage consulting,financial entities services,financial entities accounts,merge bank,merge branch,X coordinate,Y coordinate,open date,close date
12,"בנק הפועלים בע""מ",742,,דלית אל כרמל-עוספיה,עלי מול (הקניון החדש) כביש עוקף דליה 672 0 ,דאלית אל-כרמל,3005600,,04-8109250,כן,יום א,רגיל,לא,לא,לא,לא,,,32.69939,35.05725,01/01/1949,
12,"בנק הפועלים בע""מ",743,,שרת,משה שרת 6 ,קריית ים,2902160,,04-8749451,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.84296655,35.06774314,01/01/1949,
12,"בנק הפועלים בע""מ",744,,מג'דל שמס,קניון פריד  אזור התעשיה 0 ,מג'דל שמס,1243800,6,04-6875218,כן,יום א,רגיל,לא,לא,כן,לא,,,32.842767,35.091027,01/01/1949,
12,"בנק הפועלים בע""מ",746,,הקריון,דרך עכו 192 ,קריית ביאליק,2723206,,04-8789954,כן,יום ו,רגיל,לא,כן,לא,לא,,,32.919548,35.303738,01/01/1949,
12,"בנק הפועלים בע""מ",747,,כרמיאל,הגליל 6 ,כרמיאל,2192103,,04-9900785,כן,יום ו,רגיל,כן,כן,לא,לא,,,31.754546,35.221029,01/01/1949,
12,"בנק הפועלים בע""מ",748,,תלפיות,דרך חברון 101 ,ירושלים,9348001,,02-5683550,כן,יום ו,רגיל,לא,לא,לא,לא,,,31.754812,35.221628,01/01/1949,
12,"בנק הפועלים בע""מ",749,,הים,ככר העצמאות 11 ,נתניה,4227128,,09-8602023,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.330785,34.851338,01/01/1949,
12,"בנק הפועלים בע""מ",752,,התעשיה האוירית,"נתב""ג 0 ",לוד,7010000,101,03-9718019,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.004418,34.907585,01/01/1949,
12,"בנק הפועלים בע""מ",754,,פנקס,פנקס 32 ,תל אביב -יפו,6226101,,03-5421324,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.090841,34.787222,01/01/1949,
12,"בנק הפועלים בע""מ",755,55,שלוחת יזרעאליה,חניתה 40 ,חיפה,3244022,,*2407,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.792211,35.012464,08/11/2023,
12,"בנק הפועלים בע""מ",755,,יזרעאליה,חניתה 40 ,חיפה,,,04-8291200,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.792211,35.012464,01/01/1949,05/11/2023
12,"בנק הפועלים בע""מ",758,,ששת הימים,קרן היסוד 1 ,חולון,,,03-5576780,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.008384,34.791827,01/01/1949,07/05/2024
12,"בנק הפועלים בע""מ",762,,יבנה,שד' דואני 46 ,יבנה,8155022,,08-9425240,כן,יום ו,רגיל,לא,כן,לא,לא,,,31.868865,34.745527,11/10/2011,
12,"בנק הפועלים בע""מ",763,,ערד,חן 32 ,ערד,8905823,,08-9970656,כן,יום ו,רגיל,לא,לא,לא,לא,,,31.257191,35.210256,15/12/2009,
12,"בנק הפועלים בע""מ",765,,765 מרכז תפעול עסקי,מנחם בגין 5 ,בית דגן,5020000,,03-9549465,כן,יום ו,סניף דיגיטלי,לא,לא,לא,לא,,,32.003308,34.826819,01/07/2008,
12,"בנק הפועלים בע""מ",766,,גור,דב גור 29 ,אשדוד,7756051,,08-8548037,כן,יום ו,רגיל,כן,כן,כן,כן,,,31.792864,34.652901,01/01/1949,
12,"בנק הפועלים בע""מ",767,,בי אונליין,הצבר 5 ,תל אביב -יפו,5800197,,03-6501517,כן,יום ש,מיוחד,לא,לא,לא,לא,,,32.030538,34.797431,08/11/2015,
12,"בנק הפועלים בע""מ",768,,נוה-ים,הנחשול 30 ,ראשון לציון,7543730,,03-9637151,כן,יום ו,רגיל,לא,כן,לא,לא,,,31.984416,34.782751,29/01/1997,
12,"בנק הפועלים בע""מ",770,,האשל,אברהם אבינו 99 ,באר שבע,8456611,,08-6406870,כן,יום ו,רגיל,לא,לא,לא,לא,,,31.270243,34.795847,01/01/1949,
12,"בנק הפועלים בע""מ",771,,עיר ימים,נתן יונתן 10 ,נתניה,4266013,,09-8631040,כן,יום ו,רגיל,לא,כן,לא,לא,,,32.279324,34.840489,01/01/1949,
12,"בנק הפועלים בע""מ",772,,"פועלים Business בגין ת""א",דרך מנחם בגין 23 ,תל אביב -יפו,6618356,,03-6232636,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.064864,34.782231,01/01/1949,
12,"בנק הפועלים בע""מ",773,,נוה רם,הירדן 29 ,רמת גן,5233317,,03-6711200,כן,יום ו,רגיל,לא,כן,לא,לא,,,32.066701,34.828537,01/01/1949,
12,"בנק הפועלים בע""מ",774,,נמל תעופה בן גוריון,טרמינל 3 ,לוד,7010000,131,03-9722770,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.00069,34.870872,01/01/1949,
12,"בנק הפועלים בע""מ",778,,אביבים,ברודצקי 43 ,תל אביב -יפו,6905233,,03-6462640,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.111952,34.797727,01/01/1949,
12,"בנק הפועלים בע""מ",780,,פועלים Business יצחק שדה,יגאל אלון 65 ,תל אביב -יפו,6744316,,03-6231729,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.066045,34.792528,01/01/1949,
12,"בנק הפועלים בע""מ",782,,רחביה,עזה 38 ,ירושלים,9238210,,02-5698554,כן,יום ו,רגיל,לא,לא,לא,לא,,,31.772115,35.213781,03/08/2010,
12,"בנק הפועלים בע""מ",784,,הגבעה הצרפתית,ההגנה 21 ,ירושלים,9785113,,02-5320733,כן,יום ו,רגיל,לא,לא,לא,לא,,,31.802257,35.238322,01/01/1949,
12,"בנק הפועלים בע""מ",791,,פועלים Business המפרץ,חלוצי התעשיה 3 ,חיפה,2629403,,04-8471053,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.811039,35.067987,01/01/1949,
12,"בנק הפועלים בע""מ",794,,מרכז תפעולי ארצי לסחר חוץ,המסגר 40 ,תל אביב -יפו,6721122,,03-7146600,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.064672,34.786142,01/01/2005,
12,"בנק הפועלים בע""מ",795,,האגף לניירות ערך ונכסים פיננסיים,יהודה הלוי 62 ,תל אביב -יפו,6522701,,03-5675522,כן,יום ש,מיוחד,לא,לא,לא,לא,,,32.07,34.78,31/12/1991,
12,"בנק הפועלים בע""מ",797,,ניירות ערך-תפעול,יהודה הלוי 62 ,תל אביב -יפו,6522701,,03-5675792,כן,יום ש,מיוחד,לא,לא,לא,לא,,,32.07,34.78,18/08/1974,
12,"בנק הפועלים בע""מ",799,,הנהלה ראשית,רוטשילד 50 ,תל אביב -יפו,6688314,,03-5673333,כן,יום ש,מיוחד,לא,לא,לא,לא,,,32.064041,34.77539,16/03/2002,
12,"בנק הפועלים בע""מ",863,,חדרי עסקאות וברוקראג',יהודה הלוי  63 ,תל אביב -יפו,6578109,,03-5675053,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,32.0634062,34.7760744,18/08/1974,
12,"בנק הפועלים בע""מ",877,,פועלים בטלפון,המצודה 10 ,אזור,,,03-6532407,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.029659,34.797651,16/03/2002,
12,"בנק הפועלים בע""מ",980,2,שלוחת קרית עקרון,הרצל 42 ,קריית עקרון,7692921,,*2407,כן,יום ו,רגיל,לא,לא,לא,לא,,,31.860445,34.822563,22/04/2021,
12,"בנק הפועלים בע""מ",982,3,שלוחת אכסאל,רחוב ראשי 0 ,אכסאל,1692000,,*2407,כן,יום א,רגיל,לא,לא,לא,לא,,,32.680144,35.322463,11/11/2021,
12,"בנק הפועלים בע""מ",983,4,שלוחת אבן יהודה,המייסדים 62 ,אבן יהודה,4051134,,*2407,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.26994,34.88863,11/11/2021,
12,"בנק הפועלים בע""מ",985,5,שלוחת גן יבנה,המגינים 56 ,גן יבנה,7083934,,*2407,כן,יום ו,רגיל,לא,לא,לא,לא,,,31.789545,34.714348,15/09/2022,
12,"בנק הפועלים בע""מ",986,6,שלוחת מזכרת בתיה,שד' אליהו 5 ,מזכרת בתיה,7685129,,*2407,כן,יום ו,רגיל,לא,לא,לא,לא,,,31.854927,34.841625,22/12/2022,
12,"בנק הפועלים בע""מ",987,7,שלוחת כרמלים,שונית 12 ,חיפה,3442605,,*2407,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.814967,34.963695,27/12/2022,
12,"בנק הפועלים בע""מ",988,8,שלוחת יזרעאליה,חניתה 40 ,חיפה,3244022,,*2407,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.792211,35.012464,08/11/2023,
1,"ישראכרט בע""מ ",10,,ישראכרט,בר כוכבא 12 ,בני ברק,5112001,2025,,לא,,יחידת ביצוע,לא,לא,לא,לא,,,,,,
14,"בנק אוצר החייל בע""מ",303,,אוצר החייל רמות באר שבע,יצחק מודעי 30 ,באר שבע,8470137,,08-6265200,כן,יום א,רגיל,לא,כן,לא,לא,,,31.26681,34.809739,01/05/2023,
14,"בנק אוצר החייל בע""מ",305,,סניף וירטואלי ME,עזרא 4 ,רחובות,7620015,,03-9704200,כן,,סניף דיגיטלי,לא,לא,לא,לא,,,31.891216,34.812814,23/07/2023,
14,"בנק אוצר החייל בע""מ",306,,אוצר החייל מרכז עסקים ירושלים,הלל 10 ,ירושלים,9458110,2300,02-9958200,כן,יום ו,מיוחד,לא,לא,לא,לא,,,31.78021,35.216943,01/04/1981,
14,"בנק אוצר החייל בע""מ",309,,עפולה,הפרסה 6 ,עפולה,1829306,2161,04-6520200,כן,יום ו,רגיל,כן,כן,לא,לא,,,32.60289,35.29361,01/12/2020,
14,"בנק אוצר החייל בע""מ",310,,חדרה,הלל יפה 22 ,חדרה,3842401,315,04-6240200,כן,יום ו,רגיל,כן,כן,לא,לא,,,32.43659,34.916947,08/12/2020,
14,"בנק אוצר החייל בע""מ",311,,פרדס חנה,דרך הבנים 17 דרך הבנים 17 מרכז מסחרי,פרדס חנה-כרכור,3707368,,04-6145200,כן,יום א,רגיל,לא,כן,לא,לא,,,32.476333,34.976694,01/01/2019,
14,"בנק אוצר החייל בע""מ",313,,ראש פינה,האגס 0 קניון סנטר הגליל,ראש פינה,1200000,,04-9009200,כן,יום א,רגיל,כן,כן,לא,לא,,,32.969229,35.550289,01/01/2019,
14,"בנק אוצר החייל בע""מ",314,,גלילות,מתחם גלילות 0 ,רמת השרון,,,03-5497224,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.14586,34.818277,01/01/2019,
14,"בנק אוצר החייל בע""מ",315,,מודיעין,ערער 14 ערער פינת הפיקוס  מודיעין,מודיעין-מכבים-רעות*,7177076,,08-9736200,כן,יום א,רגיל,לא,כן,לא,לא,,,31.900471,35.008677,01/01/2019,
14,"בנק אוצר החייל בע""מ",316,,קריית השרון,טום לנטוס 1 ,נתניה,4201233,,09-8891200,כן,יום ו,רגיל,כן,כן,לא,לא,,,32.311847,34.87026,01/01/2019,
14,"בנק אוצר החייל בע""מ",317,,פתח תקוה - כפר-גנים,העצמאות 65 קניון כפר גנים,פתח תקווה,4937999,,03-9780200,כן,יום א,מיוחד,כן,לא,לא,לא,,,32.07464,34.869534,01/01/2019,
14,"בנק אוצר החייל בע""מ",318,,נווה זאב,יוהנה ז'בוטינסקי 7 ,באר שבע,8425807,,08-6405200,כן,יום א,מיוחד,לא,כן,לא,לא,31001,,31.24006,34.77594,01/04/2014,01/12/2024
14,"בנק אוצר החייל בע""מ",319,,נהריה,שד' הגעתון 41 ,נהרייה,2242021,419,04-9518200,כן,יום ו,רגיל,כן,כן,לא,לא,,,33.006736,35.092242,09/05/2021,
14,"בנק אוצר החייל בע""מ",321,,המרכז למימון מתמחה,שד' רוטשילד 42 ,תל אביב -יפו,6688310,,03-5196111,כן,,יחידת ביצוע,לא,לא,לא,לא,,,32.063446,34.774228,01/01/2019,
14,"בנק אוצר החייל בע""מ",322,,גבעתיים,הורודצקי 10 ,תל אביב -יפו,,,03-7334778,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.064277,34.800258,01/01/2019,
14,"בנק אוצר החייל בע""מ",324,,טבריה,ככר רבין (רסקו) 1 ,טבריה,1420701,28,04-6700200,כן,יום ו,רגיל,כן,כן,לא,לא,,,32.788629,35.539753,01/04/1981,
14,"בנק אוצר החייל בע""מ",327,,מרכז עסקים שרון,משכית 35 ,הרצלייה,4673329,,09-9756200,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.161981,34.809902,01/09/2013,
14,"בנק אוצר החייל בע""מ",329,,יוקנעם,שד' רבין 9 ,יקנעם עילית,2069201,,04-6642200,כן,יום א,רגיל,כן,כן,לא,לא,,,32.642631,35.092004,09/05/2021,
14,"בנק אוצר החייל בע""מ",330,,רמת גן,ביאליק 10 ,רמת גן,5245105,,03-6757200,כן,יום א,רגיל,לא,לא,לא,לא,,,32.079721,34.814999,09/05/2021,
14,"בנק אוצר החייל בע""מ",331,,עובדה,מחנה יוכבד 0 ,אילת,8800000,,08-6359377,כן,יום ו,מיוחד,לא,לא,לא,לא,,,29.941986,34.956666,01/01/2019,
14,"בנק אוצר החייל בע""מ",332,,קרית ההדרכה,"עיר הבהד""ים 0 ",ירוחם,8413302,,08-6695200,כן,יום ו,מיוחד,לא,לא,לא,לא,31001,,31.058881,34.845233,02/07/2017,18/02/2024
14,"בנק אוצר החייל בע""מ",334,,חבר,בסיס תל השומר 0 ,רמת גן,5262000,,03-7177452,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.050606,34.849166,01/01/2019,
14,"בנק אוצר החייל בע""מ",335,,"כפר סבא הירוקה אוצה""ח",רפפורט 1 ,כפר סבא,4465142,,09-7784200,כן,יום א,רגיל,לא,כן,לא,לא,,,32.192442,34.891995,01/03/2021,
14,"בנק אוצר החייל בע""מ",336,,חיל הים - חיפה,העליה השניה 39 העליה השניה 39  בת-גלים  חיפה,חיפה,3501100,,04-8138230,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.832,34.97934,01/01/2019,
14,"בנק אוצר החייל בע""מ",338,,לקוחות נבחרים,ילדי טהרן 5 מתחם הפאואר סנטר החדש,ראשון לציון,7565841,,03-7102223,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,31.985004,34.768895,01/01/2019,
14,"בנק אוצר החייל בע""מ",342,,נבטים,מחנה עדי  ערד 0 ,ערד,8554000,,08-6501516,לא,יום ו,מיוחד,לא,לא,לא,לא,,,31.22132,34.8858,01/01/2019,
14,"בנק אוצר החייל בע""מ",343,,אריאל,אורי בר-און 2 ,אריאל,4070403,11815,03-9371200,כן,יום ו,רגיל,לא,לא,לא,לא,,,32.104861,35.175567,01/01/2019,
14,"בנק אוצר החייל בע""מ",344,,ראשון לציון,רוטשילד 14 ,ראשון לציון,7526707,1,03-9484200,כן,יום ו,רגיל,כן,כן,לא,לא,,,31.964338,34.805438,01/01/2019,
14,"בנק אוצר החייל בע""מ",345,,רעות,מרכז מסחרי רעות 0 ד.נ. מודיעין,מודיעין-מכבים-רעות*,7190800,1017,08-9269666,כן,יום א,רגיל,כן,כן,לא,לא,,,31.886734,35.017569,01/01/2019,
14,"בנק אוצר החייל בע""מ",346,,נתניה,הרצל 5 ,נתניה,4240003,2080,09-8300200,כן,יום ו,מיוחד,לא,כן,לא,לא,,,32.329963,34.853481,01/01/2019,
14,"בנק אוצר החייל בע""מ",348,,אפק,יגאל אלון 18 מרכז מסחרי שפיר,ראש העין,4863087,,03-9003200,כן,יום א,רגיל,כן,כן,לא,לא,,,32.08669,34.978982,01/01/2019,
14,"בנק אוצר החייל בע""מ",349,,"אוצה""ח אשקלון ברנע",שד ירושלים 119 ,אשקלון,7861785,,08-6799200,כן,יום ו,רגיל,לא,כן,לא,לא,,,31.690809,34.576203,01/01/2019,
14,"בנק אוצר החייל בע""מ",350,,"מת""מ אומגה","נחום חת 1 א""ת מת""מ - טירת הכרמל",טירת כרמל,3900000,15034,04-8134200,כן,יום א,רגיל,לא,כן,לא,לא,,,32.784652,34.962384,01/01/2019,
14,"בנק אוצר החייל בע""מ",355,,אשדוד,שד' מנחם בגין 7 מרכז צימר  ככר הסיטי,אשדוד,7766813,,08-8687200,כן,יום ו,מיוחד,לא,כן,לא,לא,,,31.788451,34.641896,01/01/2019,
14,"בנק אוצר החייל בע""מ",357,,הסניף המרכזי,שד' רוטשילד 42 ,תל אביב -יפו,6688310,29036,03-7556111,כן,יום ו,רגיל,כן,כן,לא,לא,,,32.063451,34.776803,01/01/2019,
14,"בנק אוצר החייל בע""מ",358,,אוצר החייל יהוד,דרך העצמאות 56 ,יהוד-מונוסון,5630425,1057,03-5393200,כן,יום ו,סניף דיגיטלי,כן,לא,לא,לא,,,32.027826,34.891127,15/10/2021,01/04/2024
14,"בנק אוצר החייל בע""מ",359,,אוצר החייל קרית גת,הזית 54 השוק החדש,קריית גת,8202009,38,08-6670200,כן,יום ו,רגיל,כן,כן,לא,לא,,,31.605307,34.770792,15/10/2021,
14,"בנק אוצר החייל בע""מ",360,,קרית שמונה אוצר החייל,שד' תל חי 83 ,קריית שמונה,1103011,,04-6836200,כן,יום ו,רגיל,כן,כן,לא,לא,,,33.205803,35.56893,15/10/2021,
14,"בנק אוצר החייל בע""מ",361,,החשמונאים,החשמונאים 84 ,תל אביב -יפו,6713203,,03-5635343,כן,יום ו,מיוחד,לא,כן,לא,לא,,,32.069461,34.782469,01/01/2019,
14,"בנק אוצר החייל בע""מ",362,,מפרץ חיפה,החרושת 0 מתחם חוצות המפרץ (צומת וולקן),חיפה,,,04-8813200,כן,יום א,מיוחד,לא,כן,לא,לא,,,32.808218,35.054383,01/01/2019,
14,"בנק אוצר החייל בע""מ",363,,באר שבע,בן צבי 9 ,באר שבע,8489327,290,08-6204200,כן,יום א,רגיל,כן,כן,לא,לא,,,31.24434,34.798749,01/01/2019,
14,"בנק אוצר החייל בע""מ",365,,צהלה,"צה""ל 71 ",תל אביב -יפו,6993432,,03-7685200,כן,יום א,רגיל,לא,כן,לא,לא,,,32.121771,34.834727,01/01/2019,
14,"בנק אוצר החייל בע""מ",366,,תל נוף,בסיס צבאי  מחנה תל-נוף 0 ,גדרה,7071000,3500,08-8596022,כן,יום ו,מיוחד,לא,לא,לא,לא,,,31.82232,34.819498,01/01/2019,
14,"בנק אוצר החייל בע""מ",367,,חצור,בסיס צבאי  מחנה מרים 0 ,חצור-אשדוד,7072000,1,08-8573368,כן,יום ו,מיוחד,לא,לא,לא,לא,,,31.763842,34.740959,01/01/2019,
14,"בנק אוצר החייל בע""מ",369,,ירושלים,הלל 10 ,ירושלים,9458110,,02-6756888,כן,יום ו,מיוחד,לא,כן,לא,לא,,,31.78021,35.216943,01/01/2019,
14,"בנק אוצר החייל בע""מ",371,,רמת דוד,מחנה יהודית 0 ,רמת דוד,3658500,,04-6092519,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.67027,35.19546,01/01/2019,
14,"בנק אוצר החייל בע""מ",372,,תל השומר,תל השומר 0 ,רמת גן,5262000,3506,03-6715200,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.050606,34.849166,01/01/2019,
14,"בנק אוצר החייל בע""מ",373,,אשקלון אוצר החייל,רמז 25 מרכז מסחרי חדש,אשקלון,7853305,,08-6776200,כן,יום ו,רגיל,כן,לא,לא,לא,,,31.66706,34.584121,01/11/2021,
14,"בנק אוצר החייל בע""מ",375,,רמת השרון,הסייפן 33 ,רמת השרון,4724833,,03-7605200,כן,יום א,רגיל,לא,לא,לא,לא,,,32.145875,34.818277,01/01/2019,
14,"בנק אוצר החייל בע""מ",376,,חצרים,בסיס צבאי חצרים 0 מחנה יפה ,חצרים,8542500,540,08-6204100,כן,יום ו,מיוחד,לא,לא,לא,לא,,,31.239328,34.713612,01/01/2019,
14,"בנק אוצר החייל בע""מ",377,,אילת,שד' התמרים 11 שדרות התמרים 11,אילת,8801409,,08-6300200,כן,יום ו,רגיל,כן,כן,לא,לא,,,29.555192,34.952591,01/01/2019,
14,"בנק אוצר החייל בע""מ",378,,הקריה,קפלן  הקריה 27 ,תל אביב -יפו,,,03-6084200,כן,יום ו,מיוחד,כן,לא,לא,לא,,,32.073673,34.786846,01/01/2019,
14,"בנק אוצר החייל בע""מ",379,,פלמחים,"מחנה הילה  ד""נ גן שורק 0 ",פלמחים,7687800,,08-9436636,כן,יום ו,מיוחד,לא,לא,לא,לא,,,31.926099,34.713777,01/01/2019,
14,"בנק אוצר החייל בע""מ",380,,כפר סבא,רוטשילד 56 ,כפר סבא,4420122,,09-7643200,כן,יום ו,רגיל,לא,כן,לא,לא,,,32.175648,34.908817,01/01/2019,
14,"בנק אוצר החייל בע""מ",381,,רמון,מחנה טלי  ד.נ. נגב 0 ,"הר הנגב הצפוני מ""א 48",8493500,,08-6571325,כן,יום ו,מיוחד,לא,לא,לא,לא,,,30.782061,34.666748,01/01/2019,
14,"בנק אוצר החייל בע""מ",382,,בת ים חולון,יוספטל 92 קניון בת ים,בת ים,5964101,,03-5003200,כן,יום ו,רגיל,כן,כן,לא,לא,,,32.015182,34.756167,01/01/2019,
14,"בנק אוצר החייל בע""מ",388,,מרכז שרות ישיר,אברהם בומה שביט 5 ,ראשון לציון,7559903,,03-6258233,כן,,יחידת ביצוע,לא,לא,לא,לא,,,31.95056,34.766311,01/01/2019,
14,"בנק אוצר החייל בע""מ",392,,מערב ראשון לציון,ילדי טהרן 5 מתחם הפאואר סנטר החדש,ראשון לציון,7565841,,03-9536200,כן,יום א,רגיל,לא,כן,לא,לא,,,31.984781,34.76879,01/01/2019,
14,"בנק אוצר החייל בע""מ",395,,רחובות,הרצל 182 ,רחובות,7626718,,08-9585200,כן,יום ו,מיוחד,כן,כן,לא,לא,,,31.896879,34.811028,01/01/2019,
14,"בנק אוצר החייל בע""מ",397,,גדרה,בן גוריון 105 ,גדרה,7051846,114,08-8519200,כן,יום א,רגיל,לא,כן,לא,לא,,,31.80426,34.783844,01/01/2019,
14,"בנק אוצר החייל בע""מ",398,,כרמיאל,החרושת 15 ,כרמיאל,2165118,474,04-9087200,כן,יום א,רגיל,כן,כן,לא,לא,,,32.921775,35.307237,01/01/2019,
14,"בנק אוצר החייל בע""מ",399,,מטה אוצר החייל,שד' רוטשילד 42 ,תל אביב -יפו,6688310,,03-5196111,כן,יום ו,יחידת ביצוע,לא,לא,לא,לא,,,32.063446,34.774228,01/01/2019,
14,"בנק אוצר החייל בע""מ",477,,עובדה,"מחנה יוכבד 0 ממ""ס הקניון האדום  אילת",אילת,8800000,,08-6359377,כן,יום ו,מיוחד,לא,לא,לא,לא,31001,,29.941986,34.956666,01/02/1949,
14,"בנק אוצר החייל בע""מ",916,,המרכז לבנקאות פרטית - צפון,שד' הנשיא 127 ,חיפה,3463413,,03-7102270,כן,יום ו,מיוחד,לא,לא,לא,לא,,,32.803664,34.987268,06/02/2007,
17,"בנק מרכנתיל דיסקונט בע""מ",602,,ירכא,אל חדר 4 ,ירכא,2496700,,076-8060200,כן,יום א,רגיל,כן,כן,לא,לא,,,32.949238,35.173033,21/02/2013,
17,"בנק מרכנתיל דיסקונט בע""מ",603,,מיתר,שד' המייסדים 2 ,מיתר,8502500,,076-8060300,כן,יום ו,רגיל,לא,כן,לא,לא,,,31.327664,34.943439,21/02/2013,
17,"בנק מרכנתיל דיסקונט בע""מ",606,,מחלקת עסקאות חוץ,דיסקונט 1 ,ראשון לציון,7574602,,03-7112122,כן,יום א,יחידת ביצוע,לא,לא,לא,לא,,,31.988433,34.752267,,
17,"בנק מרכנתיל דיסקונט בע""מ",607,,מרכז מומחים-חולון,דיסקונט 1 ,ראשון לציון,7574602,,076-8060710,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,31.988433,34.752267,25/06/2023,
17,"בנק מרכנתיל דיסקונט בע""מ",613,,משכנתאות,דיסקונט 1 ,ראשון לציון,7574602,,076-8044222,כן,יום ש,יחידת ביצוע,לא,לא,לא,לא,,,31.988433,34.752267,25/06/2023,
17,"בנק מרכנתיל דיסקונט בע""מ",614,,טמרה,רחוב ראשי 0 ,טמרה,3081100,,076-8061400,כן,יום ו,רגיל,כן,כן,לא,לא,,,32.851001,35.201185,07/08/1995,
17,"בנק מרכנתיל דיסקונט בע""מ",619,,אגף החשבות,דיסקונט 1 ,ראשון לציון,7574602,,076-8044582,כן,יום ו,סניף דיגיטלי,לא,לא,לא,לא,,,31.988433,34.752267,25/06/2023,
17,"בנק מרכנתיל דיסקונט בע""מ",620,,שפרעם,ארחי בישוף חג'אר 0 ,שפרעם,3330149,,076-8062000,כן,יום א,רגיל,לא,כן,לא,לא,,,32.802788,35.173041,27/03/2011,
17,"בנק מרכנתיל דיסקונט בע""מ",621,,שבטי ישראל,שבטי ישראל 33 ,ירושלים,9510521,5768,076-8062100,כן,יום ו,רגיל,לא,כן,לא,לא,,,31.785442,35.225143,01/02/1949,
17,"בנק מרכנתיל דיסקונט בע""מ",623,,דבוריה,דבוריה 0 ,דבורייה,1691000,12,076-8062300,כן,יום ו,רגיל,כן,כן,לא,לא,,,32.691011,35.366133,01/02/1949,
17,"בנק מרכנתיל דיסקונט בע""מ",624,,מג'ד אל כרום,רחוב ראשי 0 ,מג'ד אל-כרום,2019000,,076-8062400,כן,יום ו,רגיל,כן,כן,לא,לא,,,32.920213,35.256758,19/02/2002,
17,"בנק מרכנתיל דיסקונט בע""מ",625,,מעיליא,מעיליא 0 ,מעיליא,2514000,361,076-8062500,כן,יום א,רגיל,לא,כן,לא,לא,,,33.025305,35.253991,23/04/1997,
17,"בנק מרכנתיל דיסקונט בע""מ",626,,עראבה,עראבה 0 ,עראבה,3081200,,076-8062600,כן,יום ו,רגיל,לא,כן,לא,לא,,,32.851208,35.338937,18/04/1997,
17,"בנק מרכנתיל דיסקונט בע""מ",627,,פאולוס השישי,פאולוס השישי 100 ,נצרת,1607183,394,076-8062700,כן,יום א,רגיל,לא,כן,כן,כן,,,32.699705,35.295831,01/02/1949,
17,"בנק מרכנתיל דיסקונט בע""מ",628,,יפיע,רחוב ראשי 0 ,יפיע,1695500,,076-8062800,כן,יום א,רגיל,כן,כן,לא,לא,,,32.694938,35.282717,22/06/2009,
17,"בנק מרכנתיל דיסקונט בע""מ",630,,ריינה,ריינה 0 ,ריינה,1694000,37,076-8063000,כן,יום א,רגיל,כן,כן,לא,לא,,,32.720635,35.316933,01/02/1949,
17,"בנק מרכנתיל דיסקונט בע""מ",631,,כפר כנא,כפר כנא 0 ,כפר כנא,1693000,,076-8063100,כן,יום א,רגיל,כן,כן,לא,לא,,,32.748573,35.342075,02/06/2006,
17,"בנק מרכנתיל דיסקונט בע""מ",632,,טורעאן,כפר טורעאן 0 ,טורעאן,1695000,33189,076-8063200,כן,יום א,רגיל,כן,כן,לא,לא,,,32.775146,35.378355,14/06/2005,
17,"בנק מרכנתיל דיסקונט בע""מ",634,,עילבון,רחוב ראשי 0 ,עיילבון,1697200,,076-8063400,כן,יום א,רגיל,כן,כן,לא,לא,,,32.83826,35.40126,01/02/1949,
17,"בנק מרכנתיל דיסקונט בע""מ",635,,גאולה,חגי 21 ,ירושלים,9526602,,076-8063500,כן,יום א,רגיל,כן,כן,לא,לא,,,31.789276,35.217645,01/02/1949,
17,"בנק מרכנתיל דיסקונט בע""מ",638,,סאלח א-דין,אבו עובדייה 2 ,ירושלים,9711026,,076-8063800,כן,יום א,רגיל,כן,כן,לא,לא,,,31.789201,35.229125,11/12/2011,
